item	wordnet_id	MESH	CUI
http://www.wikidata.org/entity/Q896643	14115596-n	D059327	C0221357
http://www.wikidata.org/entity/Q898344	07643790-n		
http://www.wikidata.org/entity/Q901402	10147092-n		
http://www.wikidata.org/entity/Q904653	12672582-n		
http://www.wikidata.org/entity/Q908691	13572820-n		
http://www.wikidata.org/entity/Q909436	14919340-n		
http://www.wikidata.org/entity/Q910044	03794236-n		
http://www.wikidata.org/entity/Q910768	04597193-n		
http://www.wikidata.org/entity/Q1630964	12847655-n		
http://www.wikidata.org/entity/Q1633311	12294668-n		
http://www.wikidata.org/entity/Q1643904	04403361-n		
http://www.wikidata.org/entity/Q1646181	08901244-n		
http://www.wikidata.org/entity/Q1651672	07089027-n		
http://www.wikidata.org/entity/Q1658894	10776101-n		
http://www.wikidata.org/entity/Q1664546	09336147-n		
http://www.wikidata.org/entity/Q1675036	07850136-n		
http://www.wikidata.org/entity/Q1678345	06562543-n		
http://www.wikidata.org/entity/Q1682108	05776249-n		
http://www.wikidata.org/entity/Q1686000	08269523-n		
http://www.wikidata.org/entity/Q1686705	07629424-n		
http://www.wikidata.org/entity/Q1699971	10978877-n		
http://www.wikidata.org/entity/Q1709010	10500853-n		
http://www.wikidata.org/entity/Q1711595	03608412-n		
http://www.wikidata.org/entity/Q1713425	10014416-n		
http://www.wikidata.org/entity/Q1716419	10753007-n		
http://www.wikidata.org/entity/Q1721876	07618438-n		
http://www.wikidata.org/entity/Q1735576	06359870-n		
http://www.wikidata.org/entity/Q1735732	09920790-n		
http://www.wikidata.org/entity/Q1746393	03667927-n		
http://www.wikidata.org/entity/Q1750079	10363934-n		
http://www.wikidata.org/entity/Q1753578	01274162-n		
http://www.wikidata.org/entity/Q1754958	13204387-n		
http://www.wikidata.org/entity/Q1755746	00631311-n		
http://www.wikidata.org/entity/Q1756525	03107422-n		
http://www.wikidata.org/entity/Q1761269	00509683-n		
http://www.wikidata.org/entity/Q1772543	04559837-n		
http://www.wikidata.org/entity/Q1780647	03900735-n		
http://www.wikidata.org/entity/Q1787082	13400586-n		
http://www.wikidata.org/entity/Q1790472	10863301-n		
http://www.wikidata.org/entity/Q1799919	03222036-n		
http://www.wikidata.org/entity/Q1807401	14591271-n	D011906	C0152062
http://www.wikidata.org/entity/Q1825472	03126724-n		
http://www.wikidata.org/entity/Q1826239	12056376-n		
http://www.wikidata.org/entity/Q1827035	07604145-n		
http://www.wikidata.org/entity/Q1849502	03554110-n		
http://www.wikidata.org/entity/Q1860677	09380344-n		
http://www.wikidata.org/entity/Q1878577	11265892-n		
http://www.wikidata.org/entity/Q1901211	08983888-n		
http://www.wikidata.org/entity/Q1907811	07821848-n		
http://www.wikidata.org/entity/Q1907935	02110906-n		
http://www.wikidata.org/entity/Q1913942	01504418-n		
http://www.wikidata.org/entity/Q1919436	09848006-n	D000072143	
http://www.wikidata.org/entity/Q1922209	02953454-n		
http://www.wikidata.org/entity/Q1931051	00341018-n		
http://www.wikidata.org/entity/Q1937101	10662798-n		
http://www.wikidata.org/entity/Q1945854	12081881-n		
http://www.wikidata.org/entity/Q1968264	14602608-n	D011378	
http://www.wikidata.org/entity/Q1969469	04575032-n		
http://www.wikidata.org/entity/Q1970348	14496806-n		
http://www.wikidata.org/entity/Q1970438	10398651-n		
http://www.wikidata.org/entity/Q1989904	09151735-n		
http://www.wikidata.org/entity/Q1994656	09155055-n		
http://www.wikidata.org/entity/Q2001719	03912908-n		
http://www.wikidata.org/entity/Q2004185	05493640-n		
http://www.wikidata.org/entity/Q2004963	10386478-n		
http://www.wikidata.org/entity/Q2009573	09613551-n		
http://www.wikidata.org/entity/Q2011752	03662447-n		
http://www.wikidata.org/entity/Q2014564	05296238-n	D051457	
http://www.wikidata.org/entity/Q2026556	03856012-n	D058638	
http://www.wikidata.org/entity/Q2029179	10101225-n		
http://www.wikidata.org/entity/Q2041614	09403729-n		
http://www.wikidata.org/entity/Q2042028	09428665-n		
http://www.wikidata.org/entity/Q2042339	00634722-n		
http://www.wikidata.org/entity/Q2046665	10279863-n		
http://www.wikidata.org/entity/Q2075786	08805318-n		
http://www.wikidata.org/entity/Q2088390	06364852-n		
http://www.wikidata.org/entity/Q2094347	10928508-n		
http://www.wikidata.org/entity/Q2095632	07713444-n		
http://www.wikidata.org/entity/Q2098356	07947692-n		
http://www.wikidata.org/entity/Q2111434	03914950-n		
http://www.wikidata.org/entity/Q2114605	10441498-n		
http://www.wikidata.org/entity/Q2117903	12034993-n		
http://www.wikidata.org/entity/Q2121955	04491903-n		
http://www.wikidata.org/entity/Q2145935	14043742-n	D000142	C0001127
http://www.wikidata.org/entity/Q2154210	10208195-n		
http://www.wikidata.org/entity/Q2164820	07619916-n		
http://www.wikidata.org/entity/Q2165995	07674070-n		
http://www.wikidata.org/entity/Q2166667	04165518-n		
http://www.wikidata.org/entity/Q2188702	10046971-n		
http://www.wikidata.org/entity/Q2213704	13249434-n		
http://www.wikidata.org/entity/Q2219470	09444926-n		
http://www.wikidata.org/entity/Q2223519	07942882-n		
http://www.wikidata.org/entity/Q2252262	10527075-n		
http://www.wikidata.org/entity/Q2253183	05597406-n		C0223616
http://www.wikidata.org/entity/Q2254846	08056353-n		
http://www.wikidata.org/entity/Q2258000	08347770-n		
http://www.wikidata.org/entity/Q2259532	09947594-n		
http://www.wikidata.org/entity/Q2266551	12968655-n		
http://www.wikidata.org/entity/Q2267273	07883727-n		
http://www.wikidata.org/entity/Q2272405	09322791-n		
http://www.wikidata.org/entity/Q2277682	07265816-n		
http://www.wikidata.org/entity/Q2297877	09482687-n		
http://www.wikidata.org/entity/Q2303143	10192120-n		
http://www.wikidata.org/entity/Q2304354	04296714-n		
http://www.wikidata.org/entity/Q2331384	05484406-n		
http://www.wikidata.org/entity/Q2335617	04325689-n		
http://www.wikidata.org/entity/Q2368503	04370758-n		
http://www.wikidata.org/entity/Q2374330	01272126-n		
http://www.wikidata.org/entity/Q169962	09266115-n		
http://www.wikidata.org/entity/Q170241	09626935-n		
http://www.wikidata.org/entity/Q171626	11377081-n		
http://www.wikidata.org/entity/Q171632	09185596-n		
http://www.wikidata.org/entity/Q172697	09013369-n		
http://www.wikidata.org/entity/Q173292	08823805-n		
http://www.wikidata.org/entity/Q173540	11202265-n		
http://www.wikidata.org/entity/Q174943	10861626-n		
http://www.wikidata.org/entity/Q174979	11317253-n		
http://www.wikidata.org/entity/Q175240	10778113-n		
http://www.wikidata.org/entity/Q176020	09774238-n		
http://www.wikidata.org/entity/Q177440	08693403-n		
http://www.wikidata.org/entity/Q178577	11405606-n		
http://www.wikidata.org/entity/Q179126	11294704-n		
http://www.wikidata.org/entity/Q179351	08895774-n		
http://www.wikidata.org/entity/Q179552	11357994-n		
http://www.wikidata.org/entity/Q179665	08932332-n		
http://www.wikidata.org/entity/Q179731	14800154-n	D017693	C0074722
http://www.wikidata.org/entity/Q180262	09529469-n		
http://www.wikidata.org/entity/Q180531	09319843-n		
http://www.wikidata.org/entity/Q181528	09193685-n		
http://www.wikidata.org/entity/Q181662	10857163-n		
http://www.wikidata.org/entity/Q183182	11293469-n		
http://www.wikidata.org/entity/Q184211	13989356-n		
http://www.wikidata.org/entity/Q184299	10604948-n		
http://www.wikidata.org/entity/Q184462	10935524-n		
http://www.wikidata.org/entity/Q184624	14713654-n		
http://www.wikidata.org/entity/Q184689	09627519-n		
http://www.wikidata.org/entity/Q185073	11224399-n		
http://www.wikidata.org/entity/Q185166	10607765-n		
http://www.wikidata.org/entity/Q185196	10334494-n		
http://www.wikidata.org/entity/Q185518	08733785-n		
http://www.wikidata.org/entity/Q186271	09523530-n		
http://www.wikidata.org/entity/Q186752	14608440-n	D000485	C0002092
http://www.wikidata.org/entity/Q187471	08802598-n		
http://www.wikidata.org/entity/Q188044	11196378-n		
http://www.wikidata.org/entity/Q188693	08982724-n		
http://www.wikidata.org/entity/Q188794	11094130-n		
http://www.wikidata.org/entity/Q188962	11219224-n		
http://www.wikidata.org/entity/Q189081	11084829-n		
http://www.wikidata.org/entity/Q189147	10967620-n		
http://www.wikidata.org/entity/Q189387	08823994-n		
http://www.wikidata.org/entity/Q189607	15227602-n		C1551059
http://www.wikidata.org/entity/Q189774	11573427-n		
http://www.wikidata.org/entity/Q190080	02969388-n		
http://www.wikidata.org/entity/Q190120	15080009-n	D013227	
http://www.wikidata.org/entity/Q190172	03162014-n		
http://www.wikidata.org/entity/Q190294	02418475-n		
http://www.wikidata.org/entity/Q191026	11008566-n		
http://www.wikidata.org/entity/Q191034	07917065-n		
http://www.wikidata.org/entity/Q191114	09554428-n		
http://www.wikidata.org/entity/Q191783	06732328-n	D000067448	
http://www.wikidata.org/entity/Q191807	11478519-n	D005453	
http://www.wikidata.org/entity/Q192185	10929681-n		
http://www.wikidata.org/entity/Q192343	09577830-n		
http://www.wikidata.org/entity/Q192446	00642936-n	D016045	
http://www.wikidata.org/entity/Q192506	11080932-n		
http://www.wikidata.org/entity/Q192673	09618414-n		
http://www.wikidata.org/entity/Q192691	11573257-n		
http://www.wikidata.org/entity/Q192935	07792842-n	D017747	
http://www.wikidata.org/entity/Q193203	07345266-n		
http://www.wikidata.org/entity/Q193279	10404091-n	D054540	
http://www.wikidata.org/entity/Q193357	10965255-n		
http://www.wikidata.org/entity/Q193391	10034403-n		
http://www.wikidata.org/entity/Q193401	09257011-n		
http://www.wikidata.org/entity/Q193423	13601136-n		
http://www.wikidata.org/entity/Q193468	04527677-n		
http://www.wikidata.org/entity/Q193472	05557463-n		
http://www.wikidata.org/entity/Q193475	03751062-n		
http://www.wikidata.org/entity/Q193527	05618489-n	D055172	C0242403
http://www.wikidata.org/entity/Q193800	11115381-n		
http://www.wikidata.org/entity/Q193807	01531295-n		
http://www.wikidata.org/entity/Q194077	09562983-n		
http://www.wikidata.org/entity/Q194205	09323105-n		
http://www.wikidata.org/entity/Q194808	11301545-n		
http://www.wikidata.org/entity/Q195161	11706518-n		
http://www.wikidata.org/entity/Q197973	07884176-n		
http://www.wikidata.org/entity/Q199451	03880643-n		
http://www.wikidata.org/entity/Q199458	01666423-n		
http://www.wikidata.org/entity/Q200902	10608268-n		
http://www.wikidata.org/entity/Q201526	01284131-n		
http://www.wikidata.org/entity/Q201692	01294332-n		
http://www.wikidata.org/entity/Q201861	11222467-n		
http://www.wikidata.org/entity/Q201982	08953210-n		
http://www.wikidata.org/entity/Q202319	11044222-n		
http://www.wikidata.org/entity/Q202905	09400773-n		
http://www.wikidata.org/entity/Q203480	09593243-n		
http://www.wikidata.org/entity/Q203514	11386543-n		
http://www.wikidata.org/entity/Q203559	11423216-n		
http://www.wikidata.org/entity/Q204577	04154248-n		
http://www.wikidata.org/entity/Q205952	08623419-n		
http://www.wikidata.org/entity/Q207338	08264482-n		
http://www.wikidata.org/entity/Q207478	10870878-n		
http://www.wikidata.org/entity/Q207651	10179208-n		
http://www.wikidata.org/entity/Q207667	11027616-n		
http://www.wikidata.org/entity/Q208040	03004288-n		
http://www.wikidata.org/entity/Q208267	09444069-n		
http://www.wikidata.org/entity/Q208322	02969645-n		
http://www.wikidata.org/entity/Q208729	07623948-n		
http://www.wikidata.org/entity/Q209044	07868352-n		
http://www.wikidata.org/entity/Q910975	09454037-n		
http://www.wikidata.org/entity/Q912760	03932650-n		
http://www.wikidata.org/entity/Q913850	09512920-n		
http://www.wikidata.org/entity/Q916073	04493872-n		
http://www.wikidata.org/entity/Q918088	03893209-n		
http://www.wikidata.org/entity/Q920070	09271383-n		
http://www.wikidata.org/entity/Q921253	09681248-n		
http://www.wikidata.org/entity/Q922176	10551251-n		
http://www.wikidata.org/entity/Q923085	04231605-n		
http://www.wikidata.org/entity/Q923089	01573317-n		
http://www.wikidata.org/entity/Q923791	09420143-n		
http://www.wikidata.org/entity/Q924285	05618674-n		C3553900
http://www.wikidata.org/entity/Q932214	07870958-n		
http://www.wikidata.org/entity/Q935049	07453767-n		
http://www.wikidata.org/entity/Q936531	05590163-n	D005205	C0015641
http://www.wikidata.org/entity/Q936623	08624244-n		
http://www.wikidata.org/entity/Q936780	09180682-n		
http://www.wikidata.org/entity/Q937076	05576686-n	D013127	C0037941
http://www.wikidata.org/entity/Q944240	07869208-n		
http://www.wikidata.org/entity/Q947103	04564234-n		
http://www.wikidata.org/entity/Q948018	11958730-n		
http://www.wikidata.org/entity/Q949700	10965040-n		
http://www.wikidata.org/entity/Q951128	02866354-n		
http://www.wikidata.org/entity/Q953874	02924169-n		
http://www.wikidata.org/entity/Q958103	13248676-n		
http://www.wikidata.org/entity/Q958213	11210014-n		
http://www.wikidata.org/entity/Q964198	09445842-n		
http://www.wikidata.org/entity/Q969772	10129595-n		
http://www.wikidata.org/entity/Q972676	11100874-n		
http://www.wikidata.org/entity/Q974231	05329980-n		C0042158
http://www.wikidata.org/entity/Q974869	14219703-n	D007964	C0023518
http://www.wikidata.org/entity/Q978763	12942879-n		
http://www.wikidata.org/entity/Q979744	03279176-n		
http://www.wikidata.org/entity/Q982379	09169061-n		
http://www.wikidata.org/entity/Q982707	10993714-n		
http://www.wikidata.org/entity/Q982880	11091564-n		
http://www.wikidata.org/entity/Q983822	09100192-n		
http://www.wikidata.org/entity/Q983837	09122003-n		
http://www.wikidata.org/entity/Q985526	09139148-n		
http://www.wikidata.org/entity/Q988112	09127353-n		
http://www.wikidata.org/entity/Q989960	09132736-n		
http://www.wikidata.org/entity/Q998676	05535878-n		
http://www.wikidata.org/entity/Q1006586	09081198-n		
http://www.wikidata.org/entity/Q1021290	08300570-n		
http://www.wikidata.org/entity/Q1021677	03847676-n		
http://www.wikidata.org/entity/Q1026100	08927150-n		
http://www.wikidata.org/entity/Q1027599	02519407-n		
http://www.wikidata.org/entity/Q1028218	09254668-n		
http://www.wikidata.org/entity/Q1032176	00175512-n		
http://www.wikidata.org/entity/Q1032768	09255433-n		
http://www.wikidata.org/entity/Q1034424	09149834-n		
http://www.wikidata.org/entity/Q1042900	07519497-n		
http://www.wikidata.org/entity/Q1048625	08911642-n		
http://www.wikidata.org/entity/Q1052631	04254568-n		
http://www.wikidata.org/entity/Q1053745	10106849-n		
http://www.wikidata.org/entity/Q1060822	03855765-n	D009873	
http://www.wikidata.org/entity/Q1060829	03090622-n		
http://www.wikidata.org/entity/Q1061350	11462394-n		
http://www.wikidata.org/entity/Q1064403	05330776-n	D012665	C0036622
http://www.wikidata.org/entity/Q1065828	08245150-n		
http://www.wikidata.org/entity/Q1066624	07820519-n		
http://www.wikidata.org/entity/Q1067506	01152591-n	D014661	
http://www.wikidata.org/entity/Q1072476	07325609-n		
http://www.wikidata.org/entity/Q1078091	03079638-n		
http://www.wikidata.org/entity/Q1079190	04218286-n		
http://www.wikidata.org/entity/Q1082861	11527929-n		
http://www.wikidata.org/entity/Q1088161	03112720-n		
http://www.wikidata.org/entity/Q1092620	05704390-n		
http://www.wikidata.org/entity/Q1095126	03820357-n		
http://www.wikidata.org/entity/Q1097724	10673232-n		
http://www.wikidata.org/entity/Q1107763	03071343-n		
http://www.wikidata.org/entity/Q1116831	10056299-n		
http://www.wikidata.org/entity/Q1116835	14914008-n		
http://www.wikidata.org/entity/Q1124327	07682151-n		
http://www.wikidata.org/entity/Q1124584	09457373-n		
http://www.wikidata.org/entity/Q1125320	07596697-n		
http://www.wikidata.org/entity/Q1125768	13203360-n		
http://www.wikidata.org/entity/Q1126160	09975866-n		
http://www.wikidata.org/entity/Q1126165	10309524-n		
http://www.wikidata.org/entity/Q1129913	09278827-n		
http://www.wikidata.org/entity/Q1131260	14387318-n	D007627	C0022548
http://www.wikidata.org/entity/Q1131260	14387318-n	D007627	C3149494
http://www.wikidata.org/entity/Q1131303	14966361-n		
http://www.wikidata.org/entity/Q1131802	06699212-n		
http://www.wikidata.org/entity/Q1132127	08306203-n		
http://www.wikidata.org/entity/Q1133130	08561479-n		
http://www.wikidata.org/entity/Q1133195	09477283-n		
http://www.wikidata.org/entity/Q1133864	10880595-n		
http://www.wikidata.org/entity/Q1134797	07933632-n		
http://www.wikidata.org/entity/Q1135180	03440503-n		
http://www.wikidata.org/entity/Q1137414	01577758-n		
http://www.wikidata.org/entity/Q1138737	03371905-n		
http://www.wikidata.org/entity/Q1141373	09215586-n		
http://www.wikidata.org/entity/Q1141526	10683779-n		
http://www.wikidata.org/entity/Q1141973	08060600-n		
http://www.wikidata.org/entity/Q1142188	11526967-n		
http://www.wikidata.org/entity/Q1143718	09284044-n		
http://www.wikidata.org/entity/Q1144201	07204293-n		
http://www.wikidata.org/entity/Q1144409	11648538-n		
http://www.wikidata.org/entity/Q1145247	11795809-n	D011926	
http://www.wikidata.org/entity/Q214648	11299638-n		
http://www.wikidata.org/entity/Q215259	13588131-n		
http://www.wikidata.org/entity/Q215868	11391120-n		
http://www.wikidata.org/entity/Q216195	11414652-n		
http://www.wikidata.org/entity/Q216828	11456699-n		
http://www.wikidata.org/entity/Q217557	11230953-n		
http://www.wikidata.org/entity/Q219223	14530258-n	D007787	C0022951
http://www.wikidata.org/entity/Q219223	14530258-n	D007787	C0268181
http://www.wikidata.org/entity/Q219223	14530258-n	D007787	C1857231
http://www.wikidata.org/entity/Q220193	14331738-n	D011293	C0376356
http://www.wikidata.org/entity/Q221668	14589710-n	D014552	C0149523
http://www.wikidata.org/entity/Q223797	11311814-n		
http://www.wikidata.org/entity/Q223907	14028622-n	D014202	C0040822
